User_ID,Country,Subscription_Plan,Monthly_Fee_USD,Join_Date,Last_Active,Movie_Title,Genre,Watch_Time_Minutes,Average_Rating,Device_Type,Customer_Support_Tickets,Review_Text,Payment_Method
U1107,United States,prem,25.0,25/10/2020,,interstellar,Sci-Fi,450,6.601322432046489,Smart TV,6.0,spam spam spam spam spam,PayPal
U1108,South Africa,Standard,15.99,29/01/2019,"Apr 04, 2018",parasite,Drama,3174,,iOS,10.0,Loved it! ❤️ Best movie ever!,card
U1109,United States,prem,-12.0,"Dec 02, 2021",05-15-2019,Frozen II,Thriller,-50,-0.43553659805255496,iOS,8.0,Boring 😴,
U1110,France,prem,-12.0,11-07-2022,"Jul 11, 2018",the godfather,Sci-Fi,-50,3.4,Smart TV,8.0,Boring 😴,CC
U1111,Germany,B,12.99,26/11/2022,08-10-2021,Coco,Action,496,1.4,android,517.0,¡Excelente película!,Debit Card
U1112,United Stattes,Basic,25.0,"Jan 27, 2018",2020-02-02,Inception,Romance,379,0.1,ANDRD,9.0,¡Excelente película!,
U1113,France,P,8.99,19/03/2020,,the dark knight,"Action, Thriller",-50,4.0,Web,10.0,Amazing cinematography!,Credit Card
U1114,germny,Basic,8.99,2022-03-12,21/09/2018,Avengers: Endgame,Romance,-50,,Smart TV,,,Debit Card
U1115,U.K,Standard,,"Feb 20, 2018",11-04-2020,parasite,Action,-50,3.7,Smart TV,5.0,Slow pacing but great acting,card
U1116,United Stattes,Standard,25.0,11-26-2020,02-01-2019,Dangal,Thriller,-50,3.7334729921271714,iOS,254.0,Loved it! ❤️ Best movie ever!,PayPal
U1117,australia,Premium,8.99,2021-08-28,24/09/2021,interstellar,Action,2203,1.7,Web,,¡Excelente película!,Debit Card
U1118,U.K,B,15.99,02/06/2021,11/01/2018,Interstellar,Drama,295,2.6,Android,0.0,Boring 😴,PayPal
U1119,Germany,standard,12.99,2021-04-13,"Sep 27, 2023",Parasite,Drama,-50,2.9,Smart TV,5.0,,Credit Card
U1120,germny,B,8.99,04/05/2023,24/10/2023,The Dark Knight,Drama,-50,1.0,ANDRD,2.0,Boring 😴,card
U1121,germny,prem,15.99,"Oct 29, 2023",20/01/2020,parasite,Thriller,2133,-1.0315748777611686,Android,,Amazing cinematography!,Debit Card
U1122,South Africa,prem,,02-06-2020,"Sep 25, 2020",dangal,Comedy,211,-0.5662505699121141,Android,5.0,Boring 😴,CC
U1123,Japan,Basic,,"Nov 23, 2021",2022-12-06,coco,Romance,9498,2.7,ANDRD,759.0,Boring 😴,Debit Card
U1124,United Kingdom,P,-12.0,07/01/2020,27/02/2022,avengers: endgame,Drama,3824,5.157982435033098,IOS,0.0,spam spam spam spam spam,Credit Card
U1125,Canada,prem,8.99,2023-01-25,08-24-2019,Avengers: Endgame,Drama,259,1.6,ANDRD,5.0,Loved it! ❤️ Best movie ever!,CC
U1126,United States,Premium,8.99,19/10/2022,"Sep 29, 2018",Spider-Man: No Way Home,Romance,-50,0.18218192949854917,Android,793.0,,PayPal
U1127,United States,P,8.99,"Jan 19, 2022",,spider-man: no way home,Romance,-50,,Web,296.0,,PayPal
U1128,India,P,-12.0,"Jun 10, 2020",2021-07-21,The Godfather,Comedy,336,1.5186520504849446,Smart TV,,spam spam spam spam spam,
U1129,United States,Basic,25.0,2018-03-21,05-10-2019,interstellar,Drama,111,2.6,iOS,2.0,,Debit Card
U1130,Brazil,Standard,12.99,02-13-2022,05/12/2021,coco,"Action, Thriller",-50,3.827794917308074,iOS,2.0,Loved it! ❤️ Best movie ever!,
U1131,United States,Standard,8.99,29/06/2019,2020-10-19,inception,Sci-Fi,6454,5.75079011973441,Web,,¡Excelente película!,PayPal
U1132,South Africa,B,8.99,09/09/2022,"Aug 31, 2023",spider-man: no way home,Sci-Fi,4661,-1.7360203702305395,IOS,8.0,Slow pacing but great acting,PayPal
U1133,australia,standard,-12.0,2020-04-10,2018-02-23,dangal,Romance,-50,0.5,Android,,Boring 😴,PayPal
,U.K,prem,-12.0,"Aug 02, 2022",2023-11-12,The Dark Knight,Comedy,318,1.3,Web,228.0,Boring 😴,CC
U1135,Germany,B,15.99,2022-03-09,2018-10-09,Avengers: Endgame,Action,164,3.1,android,,Slow pacing but great acting,PayPal
U1136,Canada,B,15.99,2018-09-18,2020-01-13,the godfather,Sci-Fi,166,,IOS,2.0,spam spam spam spam spam,
U1137,India,P,-12.0,24/02/2022,2022-04-27,Avengers: Endgame,Drama,-50,0.1,IOS,922.0,¡Excelente película!,Credit Card
U1138,india,P,25.0,"Jul 10, 2019",,coco,Drama,-50,2.6,iOS,717.0,Amazing cinematography!,Debit Card
U1139,France,Standard,12.99,11/04/2018,"Jan 19, 2018",The Godfather,Dramma,212,,Web,9.0,Loved it! ❤️ Best movie ever!,PayPal
U1140,France,standard,25.0,2021-05-16,18/07/2018,frozen ii,Romance,347,,Web,,¡Excelente película!,Credit Card
U1141,canada,B,12.99,"Mar 15, 2021","May 16, 2022",inception,Drama,-50,0.4,Smart TV,990.0,Amazing cinematography!,card
U1142,india,standard,,05-07-2023,"Sep 10, 2022",Frozen II,Dramma,1899,2.6,android,322.0,,Credit Card
U1143,United Kingdom,Basic,,"Apr 05, 2022",14/04/2018,Interstellar,Comedy,326,,ANDRD,626.0,,Credit Card
U1144,Brazil,Basic,8.99,"May 16, 2020",2020-03-07,spider-man: no way home,Action,7876,5.117357524273417,android,796.0,Boring 😴,CC
U1145,canada,Standard,8.99,03/01/2019,11/08/2020,the dark knight,Dramma,8836,,Android,10.0,,card
U1146,United States,B,,"Dec 06, 2022",29/05/2021,Avengers: Endgame,Thriller,3791,,IOS,819.0,spam spam spam spam spam,Debit Card
U1147,South Africa,standard,,2018-02-02,12-15-2022,The Dark Knight,Sci-Fi,-50,0.1,iOS,6.0,spam spam spam spam spam,card
U1148,India,prem,25.0,25/09/2021,"Oct 31, 2021",interstellar,Dramma,4396,,ANDRD,547.0,,CC
U1149,Canada,P,,04/09/2023,2023-06-21,dangal,Drama,-50,4.7,Android,10.0,Amazing cinematography!,CC
U1150,South Africa,standard,,05/11/2018,03-16-2019,inception,Dramma,9,,Web,286.0,Slow pacing but great acting,PayPal
U1151,Australia,Basic,8.99,07/09/2019,"Apr 10, 2021",the dark knight,Drama,360,,Smart TV,,Slow pacing but great acting,
U1152,Brazil,B,8.99,05-18-2022,17/09/2019,Inception,Drama,-50,2.8624441307269075,Android,,Slow pacing but great acting,PayPal
U1153,australia,P,-12.0,01-30-2023,"May 26, 2022",Inception,Drama,12,0.7296476627547746,iOS,443.0,¡Excelente película!,PayPal
U1154,France,Premium,12.99,"Mar 10, 2020",2023-12-28,the dark knight,"Action, Thriller",-50,4.4,android,,¡Excelente película!,Credit Card
U1155,Canada,Basic,8.99,05-13-2022,"Dec 24, 2023",The Godfather,Romance,-50,-0.968360238472175,android,8.0,Boring 😴,CC
U1156,United States,Premium,8.99,03-26-2021,,inception,Comedy,-50,,ANDRD,652.0,Amazing cinematography!,card
U1157,germny,B,25.0,12/04/2019,"Oct 16, 2019",dangal,Drama,-50,5.788688911915347,IOS,,,PayPal
U1158,Germany,standard,15.99,"Sep 04, 2021",2020-03-14,the godfather,Action,2557,0.3889597047085509,IOS,,Slow pacing but great acting,
U1159,United States,B,12.99,26/09/2019,31/10/2022,The Godfather,Drama,-50,5.129059367423244,ANDRD,,Boring 😴,Credit Card
U1160,Canada,Basic,12.99,2019-09-20,,parasite,Sci-Fi,1001,1.9,IOS,298.0,,Credit Card
U1161,United Kingdom,Basic,-12.0,04-21-2020,07-08-2019,Coco,Dramma,-50,,IOS,0.0,spam spam spam spam spam,card
U1162,Japan,B,,07-29-2022,,Interstellar,Romance,3167,2.962360501825443,Smart TV,,Loved it! ❤️ Best movie ever!,Debit Card
U1163,australia,Premium,12.99,06/01/2021,23/11/2021,Frozen II,Romance,-50,6.587724901560923,Smart TV,247.0,spam spam spam spam spam,card
U1164,Brazil,Basic,8.99,2022-05-03,,parasite,Action,99,0.03970380736465895,iOS,0.0,Amazing cinematography!,Debit Card
U1165,Brazil,standard,25.0,2020-05-08,2019-03-28,inception,Comedy,9863,1.9,Android,10.0,spam spam spam spam spam,CC
U1166,United States,Premium,-12.0,2023-01-08,,The Godfather,Drama,439,,Web,9.0,Amazing cinematography!,
U1167,germny,P,12.99,2022-03-21,27/12/2022,inception,Romance,306,,Web,6.0,Loved it! ❤️ Best movie ever!,card
U1168,United Kingdom,Standard,,07/11/2022,01-19-2020,parasite,Dramma,247,,ANDRD,0.0,spam spam spam spam spam,CC
,Australia,P,-12.0,12-13-2020,02-08-2019,parasite,"Action, Thriller",2862,2.5,iOS,383.0,Slow pacing but great acting,Credit Card
U1170,France,Basic,,2018-11-01,"Oct 31, 2021",Frozen II,Dramma,4619,0.6,iOS,744.0,Amazing cinematography!,Debit Card
U1171,United Kingdom,prem,-12.0,24/04/2022,2020-08-16,inception,Dramma,4622,4.9,ANDRD,1.0,Boring 😴,Debit Card
U1172,U.K,prem,15.99,26/10/2023,"May 08, 2022",Coco,Drama,8015,4.6,android,477.0,,Credit Card
U1173,U.K,Standard,15.99,2019-08-01,2023-11-01,the dark knight,Drama,5292,3.831426057650331,IOS,,Amazing cinematography!,Debit Card
U1174,United States,standard,,11/04/2022,09-21-2023,spider-man: no way home,Sci-Fi,3952,,android,2.0,¡Excelente película!,CC
,India,B,15.99,"Oct 16, 2023",12-28-2023,The Godfather,Action,-50,2.0549715820784895,ANDRD,2.0,Loved it! ❤️ Best movie ever!,PayPal
U1176,germny,Premium,25.0,03-02-2018,,Coco,Romance,-50,,IOS,763.0,spam spam spam spam spam,
U1177,canada,Premium,8.99,"Jan 30, 2020",30/03/2021,Dangal,Action,-50,,android,962.0,Loved it! ❤️ Best movie ever!,PayPal
U1178,australia,prem,8.99,09-08-2023,,Inception,Action,1945,2.805169810186488,Android,6.0,spam spam spam spam spam,Debit Card
U1179,canada,Standard,8.99,2023-07-23,,Frozen II,Romance,-50,4.7,Android,3.0,¡Excelente película!,PayPal
U1180,Germany,Basic,-12.0,23/08/2018,"Dec 23, 2021",dangal,Drama,9487,3.2,ANDRD,,,CC
U1181,United States,Standard,8.99,23/09/2022,"Feb 05, 2021",spider-man: no way home,Thriller,-50,4.5,IOS,,Amazing cinematography!,
U1182,India,B,-12.0,02-21-2018,"Oct 14, 2023",the dark knight,"Action, Thriller",-50,,android,806.0,Loved it! ❤️ Best movie ever!,CC
U1183,United Kingdom,P,8.99,03-23-2022,"Oct 23, 2021",spider-man: no way home,Sci-Fi,-50,6.4589077107882975,Android,1.0,Slow pacing but great acting,CC
U1184,Brazil,B,-12.0,28/08/2022,,frozen ii,Romance,7553,4.0,Smart TV,,Loved it! ❤️ Best movie ever!,Debit Card
U1185,South Africa,Standard,25.0,2021-07-18,20/03/2021,avengers: endgame,Romance,4918,,Web,,,PayPal
,germny,P,25.0,04-20-2022,"Jun 30, 2019",Spider-Man: No Way Home,Comedy,372,,android,1.0,Loved it! ❤️ Best movie ever!,Debit Card
U1187,France,Premium,,28/10/2018,,the dark knight,Thriller,-50,,ANDRD,294.0,Loved it! ❤️ Best movie ever!,card
U1188,Brazil,standard,,05-27-2020,02-15-2022,frozen ii,Comedy,-50,,Smart TV,3.0,spam spam spam spam spam,PayPal
U1189,United States,prem,8.99,2019-11-20,2019-10-04,The Dark Knight,Drama,4859,,IOS,0.0,¡Excelente película!,Credit Card
U1190,Brazil,prem,25.0,"Oct 09, 2023",07-12-2018,Spider-Man: No Way Home,Drama,9560,6.523566810026001,iOS,,Slow pacing but great acting,
U1191,France,Standard,15.99,2018-05-08,2022-08-27,frozen ii,Romance,7747,,iOS,9.0,Boring 😴,PayPal
U1192,Japan,standard,,2019-01-11,11-06-2022,Parasite,Thriller,4280,,iOS,123.0,Boring 😴,PayPal
U1193,australia,prem,,2023-03-01,04/10/2020,Coco,Comedy,55,,IOS,926.0,Amazing cinematography!,Debit Card
U1194,United States,Standard,12.99,02/03/2021,,Parasite,Romance,116,6.799446564525182,iOS,3.0,Boring 😴,Debit Card
U1195,India,B,12.99,"Apr 16, 2020","Jun 27, 2023",parasite,Thriller,3059,2.6,Smart TV,10.0,Loved it! ❤️ Best movie ever!,Debit Card
U1196,canada,P,25.0,16/04/2018,21/11/2018,Avengers: Endgame,Action,5400,-1.5131025060429457,Smart TV,,Amazing cinematography!,Debit Card
U1197,germny,Basic,-12.0,2022-08-23,01-06-2021,Parasite,"Action, Thriller",98,2.746390426977932,android,540.0,,Debit Card
U1198,Japan,Basic,8.99,09-11-2023,10-12-2018,the dark knight,Thriller,178,-1.3582770229321195,Smart TV,,,CC
U1199,India,standard,,09-02-2023,2018-01-09,Inception,Sci-Fi,-50,,android,8.0,Amazing cinematography!,
U1200,South Africa,B,25.0,12-05-2020,2023-07-16,Spider-Man: No Way Home,Comedy,1942,2.6,iOS,910.0,Loved it! ❤️ Best movie ever!,
U1201,india,Basic,,"May 07, 2020","Mar 03, 2020",inception,Romance,137,0.5257721938340367,Smart TV,,¡Excelente película!,PayPal
U1202,United Kingdom,standard,15.99,2019-07-05,"Jul 31, 2018",The Godfather,Drama,-50,3.0,Web,663.0,Boring 😴,
U1203,india,standard,12.99,23/03/2020,"Sep 12, 2019",avengers: endgame,Romance,7920,0.2,Smart TV,,Loved it! ❤️ Best movie ever!,PayPal
U1204,australia,standard,8.99,"Nov 03, 2022","Feb 14, 2021",the dark knight,Drama,-50,,iOS,5.0,,PayPal
U1205,germny,Premium,8.99,"Jul 24, 2023","Oct 23, 2022",spider-man: no way home,Sci-Fi,-50,,android,10.0,,CC
U1206,Germany,Standard,-12.0,20/05/2020,"Feb 25, 2018",The Dark Knight,Thriller,5321,0.7769588507053315,Web,9.0,spam spam spam spam spam,CC
U1207,india,P,12.99,2018-10-25,,Avengers: Endgame,Action,4579,4.1,android,,Loved it! ❤️ Best movie ever!,Credit Card
U1208,india,Premium,8.99,2023-08-28,09-28-2019,Avengers: Endgame,"Action, Thriller",-50,-1.456183447017282,Android,0.0,,Credit Card
U1209,Australia,Premium,15.99,31/05/2021,11-23-2021,Dangal,Thriller,-50,4.899466366698133,iOS,,spam spam spam spam spam,card
U1210,United Stattes,prem,12.99,10-01-2023,12-25-2022,Inception,Action,3001,-0.10347229138459468,IOS,9.0,Loved it! ❤️ Best movie ever!,Debit Card
U1211,india,Standard,,2020-09-12,2022-07-29,Inception,Action,329,1.3252407998309432,Android,537.0,Boring 😴,card
U1212,canada,Basic,,"Apr 05, 2023",2018-02-01,Frozen II,Thriller,-50,3.189055818556259,ANDRD,333.0,,Credit Card
U1213,Germany,P,,"Sep 11, 2021",09-14-2022,Avengers: Endgame,Drama,-50,2.8,Smart TV,742.0,Amazing cinematography!,Debit Card
U1214,U.K,Basic,8.99,10-01-2023,17/11/2021,avengers: endgame,Sci-Fi,-50,1.2,ANDRD,,Loved it! ❤️ Best movie ever!,Debit Card
U1215,india,Premium,-12.0,2019-12-25,,the godfather,"Action, Thriller",-50,,iOS,139.0,Loved it! ❤️ Best movie ever!,Debit Card
U1216,australia,Basic,25.0,2019-05-13,"Mar 25, 2018",frozen ii,Drama,4974,3.9,android,,Loved it! ❤️ Best movie ever!,CC
U1217,india,Premium,15.99,"Sep 27, 2018",13/02/2021,avengers: endgame,Action,-50,0.7,Android,,¡Excelente película!,PayPal
U1218,South Africa,standard,,"Feb 17, 2021","Apr 15, 2020",interstellar,Thriller,300,-1.9771402354712986,Smart TV,,Amazing cinematography!,Credit Card
U1219,Australia,Standard,8.99,2019-11-12,2023-01-15,Coco,Dramma,-50,3.9,iOS,864.0,,card
U1220,germny,standard,15.99,2020-07-24,20/01/2022,Frozen II,Drama,387,,android,5.0,Amazing cinematography!,Debit Card
U1221,canada,standard,12.99,19/05/2019,12-23-2019,interstellar,Comedy,-50,3.9857278253894197,Web,,Boring 😴,CC
U1222,india,standard,12.99,05-02-2022,05-12-2021,inception,Romance,-50,,Smart TV,3.0,¡Excelente película!,
U1223,canada,Premium,,12-11-2022,15/06/2019,interstellar,Thriller,6309,,Web,10.0,Boring 😴,CC
U1224,United Kingdom,Basic,12.99,2022-05-07,2018-02-21,spider-man: no way home,Dramma,495,2.1168172486581476,Smart TV,773.0,¡Excelente película!,Debit Card
U1225,Brazil,Basic,25.0,2020-06-08,2018-09-14,Dangal,Dramma,-50,3.0,Android,,Boring 😴,Debit Card
U1226,Australia,Premium,,22/06/2019,2023-06-17,spider-man: no way home,Drama,8681,,Web,8.0,Boring 😴,card
U1227,United Stattes,standard,,14/03/2019,"May 16, 2019",frozen ii,Romance,-50,0.7925156479833668,Smart TV,846.0,¡Excelente película!,PayPal
U1228,india,Standard,8.99,"Oct 23, 2018",21/09/2020,spider-man: no way home,Drama,273,,iOS,,,CC
U1229,australia,P,12.99,2023-12-02,11-08-2021,Dangal,Thriller,-50,1.7553185185972011,iOS,5.0,Loved it! ❤️ Best movie ever!,Debit Card
U1230,australia,Premium,15.99,2023-01-09,"Sep 26, 2021",the godfather,Action,-50,2.682074825460141,Android,,¡Excelente película!,Debit Card
U1231,Germany,Basic,8.99,17/06/2021,15/11/2018,Spider-Man: No Way Home,Sci-Fi,-50,4.3,Web,605.0,spam spam spam spam spam,card
U1232,India,Standard,8.99,28/09/2020,2021-03-12,inception,Dramma,350,,Web,889.0,Boring 😴,card
U1233,United Stattes,Basic,15.99,07-17-2023,09-09-2023,Parasite,Drama,330,1.2,ANDRD,5.0,Loved it! ❤️ Best movie ever!,
U1234,frnace,Standard,25.0,2023-11-25,"Feb 16, 2022",parasite,Drama,1525,,iOS,8.0,Amazing cinematography!,PayPal
U1235,Australia,Premium,25.0,11-22-2018,2020-10-27,Spider-Man: No Way Home,"Action, Thriller",370,,IOS,,,PayPal
U1236,United Stattes,Standard,12.99,2019-11-15,"Apr 12, 2019",Inception,Comedy,2456,,ANDRD,,Amazing cinematography!,card
U1237,Germany,prem,8.99,25/08/2022,12/08/2020,inception,Thriller,411,3.124866862035619,Android,,Amazing cinematography!,Credit Card
U1238,Australia,P,15.99,04-10-2018,2021-09-08,inception,Drama,4443,2.1,iOS,,,Debit Card
U1239,France,Basic,,"Apr 22, 2019",30/07/2019,Parasite,Romance,408,4.5,IOS,480.0,,CC
U1240,U.K,B,25.0,10/11/2021,06-02-2021,The Godfather,Dramma,-50,-0.07654874948086565,IOS,,¡Excelente película!,PayPal
U1241,United Kingdom,standard,15.99,01/02/2023,,the godfather,Action,-50,2.0003921859638334,Android,2.0,Boring 😴,CC
U1242,canada,standard,15.99,2022-06-12,27/09/2020,Inception,Drama,-50,,Web,9.0,,PayPal
U1243,Canada,standard,8.99,2019-02-26,16/03/2020,parasite,Sci-Fi,-50,2.1,Web,7.0,spam spam spam spam spam,Credit Card
U1244,frnace,standard,8.99,10/11/2021,"Nov 06, 2023",inception,"Action, Thriller",-50,4.2170575246994995,IOS,2.0,spam spam spam spam spam,Credit Card
U1245,India,Standard,8.99,2019-02-01,07-30-2020,Dangal,Romance,-50,4.9,Web,,Boring 😴,Debit Card
U1246,frnace,B,8.99,2018-03-18,08-30-2018,dangal,Romance,-50,,Android,825.0,,PayPal
U1247,Canada,Standard,-12.0,26/02/2023,10-24-2019,Parasite,Drama,168,,Web,,spam spam spam spam spam,Credit Card
U1248,United States,B,12.99,2021-08-19,2023-08-26,dangal,"Action, Thriller",187,,ANDRD,1.0,Slow pacing but great acting,PayPal
U1249,Brazil,prem,8.99,"Jul 12, 2020",2023-10-21,Dangal,Dramma,7190,2.4,iOS,1.0,Boring 😴,CC
U1250,Germany,P,8.99,27/11/2019,2021-10-01,Spider-Man: No Way Home,Drama,1133,,iOS,,¡Excelente película!,
U1251,Japan,B,8.99,2020-03-09,"Aug 09, 2022",avengers: endgame,Drama,343,,ANDRD,,Slow pacing but great acting,Debit Card
U1252,United Stattes,B,-12.0,04/11/2018,17/05/2021,Frozen II,Dramma,3024,3.0226844019818992,IOS,0.0,Loved it! ❤️ Best movie ever!,Credit Card
U1253,germny,B,8.99,2023-01-13,"Jan 20, 2020",the dark knight,Sci-Fi,8679,-0.15872449496622298,Web,124.0,¡Excelente película!,Credit Card
U1254,Canada,Basic,8.99,2019-12-25,"Jun 02, 2018",frozen ii,Romance,8735,4.2,iOS,573.0,Boring 😴,
U1255,United Stattes,Standard,,01-08-2019,"Apr 15, 2021",Parasite,Action,8128,4.609477779017584,Web,724.0,Boring 😴,card
U1256,india,Premium,12.99,2018-01-21,,parasite,"Action, Thriller",8919,0.1,ANDRD,,Amazing cinematography!,Credit Card
U1257,U.K,B,15.99,"Feb 09, 2021",2023-05-16,Avengers: Endgame,"Action, Thriller",231,,Smart TV,2.0,Boring 😴,PayPal
U1258,frnace,standard,,2022-05-07,2019-07-30,The Dark Knight,Dramma,325,5.048592395873251,Smart TV,,Slow pacing but great acting,PayPal
U1259,U.K,standard,-12.0,"Aug 25, 2020",22/03/2019,coco,Drama,-50,,IOS,,Amazing cinematography!,CC
U1260,Japan,Premium,25.0,"May 27, 2018","Jan 11, 2021",Spider-Man: No Way Home,Sci-Fi,498,0.8,Android,,,card
U1261,india,Premium,12.99,22/07/2023,"Mar 12, 2020",frozen ii,Romance,3450,3.6,ANDRD,,Loved it! ❤️ Best movie ever!,CC
U1262,canada,Standard,12.99,04/07/2023,2020-09-08,Frozen II,Romance,9962,2.1,Web,,Loved it! ❤️ Best movie ever!,Credit Card
U1263,Canada,Standard,8.99,05-29-2018,2023-01-11,The Godfather,Thriller,9374,5.326039624207078,Android,,spam spam spam spam spam,card
U1264,Japan,standard,25.0,2022-02-01,06/02/2018,Dangal,Thriller,55,1.5,IOS,,,Debit Card
U1265,australia,Basic,,"Jan 30, 2018",2022-10-27,frozen ii,Action,294,2.8,Web,230.0,spam spam spam spam spam,Debit Card
U1266,Australia,P,25.0,04-18-2020,2019-03-21,avengers: endgame,Thriller,497,,Android,313.0,spam spam spam spam spam,Debit Card
U1267,France,Premium,,25/07/2020,2023-04-01,The Dark Knight,Comedy,122,4.439530328245587,ANDRD,978.0,,CC
U1268,United States,Basic,,04-27-2020,"Feb 08, 2023",Inception,Thriller,9001,-0.5715196259934885,Web,,Slow pacing but great acting,Debit Card
U1269,frnace,B,-12.0,2018-04-22,2018-03-25,the godfather,Comedy,42,1.3675288659039149,IOS,,Slow pacing but great acting,card
U1270,Canada,Standard,15.99,06/07/2022,2023-06-22,interstellar,Drama,86,4.1,Android,,Amazing cinematography!,Credit Card
U1271,germny,prem,-12.0,22/09/2022,26/09/2022,Frozen II,"Action, Thriller",-50,4.843926275796444,ANDRD,689.0,Boring 😴,CC
U1272,Australia,Basic,-12.0,2021-08-26,01-16-2020,frozen ii,Sci-Fi,459,,android,125.0,¡Excelente película!,
U1273,United Kingdom,Standard,8.99,05-27-2018,11-02-2023,Coco,Drama,271,,iOS,7.0,¡Excelente película!,CC
U1274,South Africa,prem,15.99,"Jan 19, 2021",,inception,"Action, Thriller",-50,-1.967887673803578,iOS,7.0,Boring 😴,Debit Card
U1275,Japan,B,8.99,"May 05, 2019",17/10/2020,Interstellar,Sci-Fi,9829,2.5,IOS,10.0,,
U1276,U.K,Basic,25.0,2020-09-27,2018-10-31,Frozen II,Comedy,-50,,IOS,780.0,Loved it! ❤️ Best movie ever!,
U1277,South Africa,Standard,-12.0,2022-01-27,"Sep 08, 2023",the godfather,Romance,-50,0.9,ANDRD,,,
U1278,France,P,15.99,2021-10-16,"Oct 06, 2018",dangal,Action,9623,0.1,Android,846.0,Loved it! ❤️ Best movie ever!,CC
U1279,Canada,prem,15.99,27/04/2020,"May 04, 2018",dangal,"Action, Thriller",5371,4.4,android,,,card
U1280,France,B,-12.0,2019-05-30,,Avengers: Endgame,Action,5167,1.5,Web,,Amazing cinematography!,CC
U1281,United States,standard,,"Jun 10, 2022",11-23-2018,Avengers: Endgame,Drama,97,0.08395404765189607,ANDRD,744.0,¡Excelente película!,CC
U1282,United States,prem,25.0,2020-04-11,25/07/2023,The Dark Knight,Comedy,-50,-0.31878815219957257,IOS,,Slow pacing but great acting,card
U1283,United States,Standard,15.99,09-06-2019,"Dec 30, 2018",Dangal,"Action, Thriller",6767,3.3,android,,Slow pacing but great acting,
